index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
12749,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Pao, P.S.",
12750,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Parhami, F.",
12751,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Patt, S.S.",
12752,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Peleg, E.",
12753,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Perez Truglia, R.N",
12754,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Pierce, M.D.",
12755,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Poliquin, C.W.",
12756,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Pollack, G.J.",
12757,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Rajaram, K.",
12758,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Rajaraman, S.",
12759,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Ravetch, D.S.",
12760,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Rene, R.W.",
12761,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Roels, G.Y.",
12762,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Roll, R.W.",
12763,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Rossi, P.E.",
12764,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Rostamian, F.D.",
12765,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Saavedra Lux, D.",
12766,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sakakibara, M.",
12767,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Salmon, J.",
12768,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sanders, B.J.",
12769,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sarin, R.K.",
12770,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Scheinrock, J.I.",
12771,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Schmitt, M.A.",
12772,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Schwartz, E.S.",
12773,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Seiler, S.A.",
12774,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Shaddy, F.P.",
12775,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Shih, M.J.",
12776,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Shu, S.B.",
12777,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Siddiq, A.A.",
12778,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sloan, H.E.",
12779,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Smalley, K.",
12780,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sood, S.",
12781,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sorenson, O.J.",
12782,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Spiller, S.",
12783,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Subrahmanyam, A.",
12784,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Suominen, K.",
12785,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Sussman, E.H.",
12786,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Tabis, J.G.",
12787,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Tammineedi, A.",
12788,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Tang, C.S.",
12790,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Terech, A.",
12791,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Thomas, M.R.",
12792,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Tricaud, C.",
12793,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Trueman, B.M.",
12794,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Ullmen, J.B.",
12795,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Unzueta, M.M.",
12796,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Van Deloo, L.D.",
12797,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Vashchilenko, D.",
12798,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Villasenor, J.D.",
12799,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Voigtlaender, N.",
12800,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wacziarg, R.T.",
12801,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Walske, J.M.",
12802,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wang, X.",
12803,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wasserman, M.S.",
12804,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Weinhaus, E.A.",
12805,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Welch, I.I.",
12806,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wessels, D.W.",
12807,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Whitson, J.A.",
12808,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Williams, M.G.",
12809,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wilson, N.M.",
12810,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Woo, E.A.",
12811,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Wurster, T.S.",
12812,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Yin, W.E.",
12813,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Yu, W.",
12814,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Zeithammer, R.",
12815,MGMT 597,Management 597,UNSCHED,12:00 am,12:00 am,,,"Zhang, S.",
12816,MGMT 597,Management 597,,,,,,"Rodilitz, S.R.",
12817,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Abe, G.J.",
12818,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Aboody, D.",
12819,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Abramson, J.D.",
12820,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Aghili, K.",
12821,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Ahmadi, R.H.",
12822,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Alderton, D.J.",
12823,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Benartzi, S.",
12824,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Bendersky, C.B.",
12825,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Benjamin, D.J.",
12826,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Berges, T.L.",
12827,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Bernardo, A.E.",
12828,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Bikhchandani, S.",
12829,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Blevins, J.",
12830,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Bodapati, A.V.",
12831,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Borman, C.J.",
12832,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Boss, M.S.",
12833,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Bucklin, R.E.",
12834,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Carlin, B.I.",
12835,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Caro, F.",
12836,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Caruso, E.M.",
12837,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Caruso, H.M.",
12838,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Caskey, J.",
12839,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Castro Altamirano,",
12840,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Chen, K.",
12841,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Chernov, M.",
12842,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Cho, J.",
12843,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Chowdhry, B.",
12844,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Cockrum, W.M.",
12845,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Corbett, C.J.",
12846,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Cowen, P.D.",
12847,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Culbert, S.A.",
12848,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Dai, H.",
12849,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Darby, M.R.",
12850,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Dehoratius, N.",
12851,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Delmas, M.A.",
12852,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Di Gaetano, K.",
12853,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Dippel, C.",
12854,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Donald, R.",
12855,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Drolet Rossi, A.",
12856,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Dunitz, J.G.",
12857,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Edwards, S.",
12858,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Eisfeldt, A.L.",
12859,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Erickson, C.L.",
12860,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Esteves-Sorenson,",
12861,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Farrell, B.J.",
12862,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Feler, L.",
12863,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Firstenberg, I.",
12864,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Forman, J.",
12865,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Foster, R.F.",
12866,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Fox, C.R.",
12867,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Francis, A.M.",
12868,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Freixes, G.",
12869,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Friedman, H.L.",
12870,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Gabriel, S.A.",
12871,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Gallus, J.",
12872,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Gardner Treloar, J",
12873,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Garmaise, M.J.",
12874,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Geis, G.T.",
12875,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Giuliano, P.",
12876,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Goldstein, N.J.",
12877,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Gomez, M.",
12878,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Goukasian, L.",
12879,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Greene, S.A.",
12880,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Grinblatt, M.S.",
12881,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Gross, A.D.",
12882,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Guber, H.P.",
12883,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Habibi, P.B.",
12884,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Haddad, V.P.",
12885,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hartman-Glaser, B.",
12886,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hayn, C.",
12887,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hendon, G.W.",
12888,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hendry, S.J.",
12889,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Herman, A.D.",
12890,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hershfield, H.E.",
12891,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Holloway, T.M.",
12892,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Horner, B.J.",
12893,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hristakeva, S.",
12894,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Hughes, J.S.",
12895,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Iqbal, R.",
12896,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Jacoby, S.M.",
12897,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Johnson, E.C.",
12898,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kao, J.L.",
12899,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Karlan, M.S.",
12900,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Karmarkar, U.S.",
12901,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Keany, L.",
12902,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kim, M.P.",
12903,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kimgina, J.",
12904,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Klein, G.L.",
12905,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kraft, H.H.",
12906,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kramer, T.D.",
12907,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Kumar, N.T.",
12908,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Labran, R.E.",
12909,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Larkin, I.I.",
12910,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lasch, J.G.",
12911,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lawrence, B.S.",
12912,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Leamer, E.E.",
12913,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Ledoit, O.R.",
12914,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lenet, S.H.",
12915,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Leveneur, F.",
12916,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lichtman, D.G.",
12917,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lieberman, M.B.",
12918,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lochstoer, L.A.",
12919,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Loh, K.C.",
12920,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Long, E.F.",
12921,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Longstaff, F.A.",
12922,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Lu, M.",
12923,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Mamani, H.",
12924,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Mamer, J.W.",
12925,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"McCann, R.",
12927,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Minor, D.B.",
12928,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Misic, V.",
12929,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Montgomery, M.J.",
12930,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Moorad, J.S.",
12931,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Muir, T.S.",
12932,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Nathanson, D.A.",
12933,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Nickelsburg, G.",
12934,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Northrop, G.S.",
12935,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Osborne, A.E.",
12936,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Ouchi, W.G.",
12937,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Panageas, S.",
12938,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Pao, P.S.",
12939,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Parhami, F.",
12940,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Patt, S.S.",
12941,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Peleg, E.",
12942,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Perez Truglia, R.N",
12943,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Pierce, M.D.",
12944,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Poliquin, C.W.",
12945,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Pollack, G.J.",
12946,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Rajaram, K.",
12947,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Rajaraman, S.",
12948,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Ravetch, D.S.",
12949,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Rene, R.W.",
12950,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Roels, G.Y.",
12951,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Roll, R.W.",
12952,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Rossi, P.E.",
12953,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Rostamian, F.D.",
12954,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Saavedra Lux, D.",
12955,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sakakibara, M.",
12956,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Salmon, J.",
12957,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sanders, B.J.",
12958,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Santikian, L.N.",
12959,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sarin, R.K.",
12960,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Scheinrock, J.I.",
12961,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Schmitt, M.A.",
12962,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Schwartz, E.S.",
12963,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Seiler, S.A.",
12964,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Shaddy, F.P.",
12965,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Shih, M.J.",
12966,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Shu, S.B.",
12967,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Siddiq, A.A.",
12968,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sloan, H.E.",
12969,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Smalley, K.",
12970,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sood, S.",
12971,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Spiller, S.",
12972,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Subrahmanyam, A.",
12973,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Suominen, K.",
12974,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Sussman, E.H.",
12975,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Tabis, J.G.",
12976,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Tammineedi, A.",
12977,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Tang, C.S.",
12978,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Terech, A.",
12979,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Thomas, M.R.",
12980,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Tricaud, C.",
12981,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Trueman, B.M.",
12982,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Ullmen, J.B.",
12983,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Unzueta, M.M.",
12984,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Van Deloo, L.D.",
12985,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Vashchilenko, D.",
12986,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Villasenor, J.D.",
12987,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Voigtlaender, N.",
12988,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wacziarg, R.T.",
12989,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Walske, J.M.",
12990,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wang, X.",
12991,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wasserman, M.S.",
12992,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Weinhaus, E.A.",
12993,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Welch, I.I.",
12994,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wessels, D.W.",
12995,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Williams, M.G.",
12996,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wilson, N.M.",
12997,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Woo, E.A.",
12998,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Wurster, T.S.",
12999,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Yin, W.E.",
13000,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Yu, W.",
13001,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Zeithammer, R.",
13002,MGMT 598,Management 598,UNSCHED,12:00 am,12:00 am,,,"Zhang, S.",
13003,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Abe, G.J.",
13004,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Aboody, D.",
13005,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Abramson, J.D.",
13006,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Aghili, K.",
13007,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Ahmadi, R.H.",
13008,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Alderton, D.J.",
13009,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Benartzi, S.",
13010,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bendersky, C.B.",
13011,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Benjamin, D.J.",
13012,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Berges, T.L.",
13013,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bernardo, A.E.",
13014,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bikhchandani, S.",
13015,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Blevins, J.",
13016,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bodapati, A.V.",
13017,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Borman, C.J.",
13018,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Boss, M.S.",
13019,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bravo Plaza, F.",
13020,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Bucklin, R.E.",
13021,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Carlin, B.I.",
13022,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Caro, F.",
13023,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Caruso, E.M.",
13024,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Caruso, H.M.",
13025,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Caskey, J.",
13026,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Castro Altamirano,",
13027,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Chen, K.",
13028,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Chernov, M.",
13029,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Cho, J.",
13030,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Chowdhry, B.",
13031,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Cockrum, W.M.",
13032,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Corbett, C.J.",
13033,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Cowen, P.D.",
13034,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Culbert, S.A.",
13035,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Dai, H.",
13036,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Darby, M.R.",
13037,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Dehoratius, N.",
13038,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Delmas, M.A.",
13039,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Devoe, S.E.",
13040,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Di Gaetano, K.",
13041,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Dippel, C.",
13042,MGMT 599,Management 599,UNSCHED,12:00 am,12:00 am,,,"Donald, R.",
